Summons Number,Registration State,Plate Type,Issue Date,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Violation Precinct,Issuer Precinct,Issuer Code,Violation Time,Front Of Or Opposite,From Hours In Effect,To Hours In Effect,Vehicle Year,Feet From Curb,Violation Code
2516960710,NY,PAS,7/4/2017,SDN,VOLKS,P,25390,35780,68190,103,103,941789,0931A,F,ALL,ALL,2007,0,40
2474135870,NY,PAS,6/29/2017,SUBN,LEXUS,X,64230,75930,49730,60,985,100408,1155A,F,ALL,ALL,2016,0,21
2527430551,PA,PAS,7/10/2017,SUBN,FORD,P,35080,14530,14580,61,61,935899,0605A,F,ALL,ALL,0,0,40
2516870205,NY,PAS,6/13/2017,SUBN,TOYOT,P,25490,25635,35780,107,107,925466,0830A,O,ALL,ALL,2012,0,46
2515962818,NY,PAS,6/15/2017,SUBN,JEEP,X,25645,13113,13113,19,977,828296,1049A,F,1000A,1130A,2004,0,21
2499869473,NY,PAS,6/17/2017,SUBN,BMW,P,50020,59720,12550,43,0,144,0943A,F,ALL,ALL,2013,0,14
2512998243,NY,PAS,7/8/2017,SDN,NISSA,S,81830,77030,77030,60,0,528696,0840A,O,0800A,0900A,2008,0,21
2524446398,NY,PAS,7/14/2017,SUBN,CHRYS,P,55930,59830,55830,75,504,332045,0905A,F,0800A,0930A,2006,0,21
2510451209,NJ,PAS,7/9/2017,SUBN,NISSA,K,0,0,0,25,1,160638,0949A,O,ALL,ALL,0,0,40
2522949291,NY,PAS,6/11/2017,SUBN,PORSC,P,91430,64230,60330,60,60,961702,0146P,F,ALL,ALL,2011,0,40
2526829242,NY,PAS,6/22/2017,SDN,TOYOT,S,51090,25200,35780,103,0,620510,0317A,F,0300A,0600A,2012,0,21
2527469271,NY,PAS,6/27/2017,SDN,LINCO,P,37330,14180,14230,63,65,959558,0943A,F,ALL,ALL,2006,0,98
2499894595,NY,PAS,6/26/2017,SUBN,HONDA,X,29620,24790,30915,43,0,113,0834A,F,ALL,ALL,2015,0,40
2513839411,99,PAS,6/12/2017,SUBN,LEXUS,P,55140,49245,28720,107,107,956626,1215P,F,ALL,ALL,2007,0,98
2510448927,NY,PAS,7/4/2017,SUBN,CHEVR,K,29370,0,0,25,1,160347,0411P,O,ALL,ALL,2003,0,20
2525022579,NY,PAS,6/23/2017,SUBN,HONDA,P,65520,21320,31820,41,41,961643,1016P,F,ALL,ALL,1996,0,40
2522949302,NY,PAS,6/14/2017,SDN,NISSA,P,0,40404,40404,60,60,961702,0825A,O,ALL,ALL,2004,0,14
2523640975,NY,PAS,6/22/2017,SDN,MITSU,S,31190,37410,37430,34,0,0,0743A,F,0730A,0800A,2015,0,21
2513611794,TX,PAS,6/8/2017,SDN,LINCO,P,0,0,0,103,103,951430,0505P,F,ALL,ALL,2003,0,19
2515962788,NY,PAS,6/15/2017,SDN,CHEVR,X,25645,13113,13113,19,977,828296,1043A,F,1000A,1130A,2012,0,21
2526816156,NY,PAS,6/24/2017,SDN,ACURA,S,51090,24590,24690,103,0,620510,0307A,F,0300A,0600A,2008,0,21
2525406979,NY,PAS,6/11/2017,SUBN,TOYOT,P,13235,10990,11090,110,3,160186,0444P,O,ALL,ALL,2016,0,20
2524446349,PA,PAS,7/14/2017,SUBN,MITSU,P,55930,42730,13430,75,504,332045,0849A,F,0800A,0930A,0,0,21
2527352767,NY,PAS,6/26/2017,SDN,AUDI,P,74630,49630,48830,76,76,952287,0357A,F,ALL,ALL,1999,0,40
2524766291,NY,PAS,6/19/2017,SUBN,CADIL,P,82430,34330,56630,73,73,961067,0951A,F,0900A,1030A,2009,0,20
2523638164,NY,PAS,7/11/2017,SDN,FORD,S,0,40404,40404,52,0,0,0740A,O,ALL,ALL,2017,6,40
2510509807,NY,PAS,7/2/2017,SDN,ME/BE,P,0,0,0,33,1,160695,0820P,O,ALL,ALL,2001,0,63
2515264696,TX,PAS,7/10/2017,P-U,CHEVR,P,17290,10350,23390,13,863,954054,0255P,F,0800A,0600P,0,0,14
2524571235,NY,PAS,7/5/2017,SDN,MINI,P,18630,14380,73030,61,61,930212,0225P,F,0700A,0600P,2008,0,20
2510634065,NY,PAS,7/11/2017,SDN,ME/BE,P,73620,12140,0,46,2,161495,1245P,O,1130A,0100P,2013,0,21
2512122519,NY,PAS,6/19/2017,SDN,FORD,P,85330,69230,63030,79,803,944604,0850A,F,ALL,ALL,0,0,20
2514735399,NJ,PAS,7/16/2017,SUBN,DODGE,P,20490,10600,17095,9,0,956920,0200A,F,ALL,ALL,0,0,20
2510601651,NY,PAS,7/1/2017,SUBN,LINCO,K,0,0,0,122,5,160579,1011P,,ALL,ALL,2004,0,63
2524760113,NY,PAS,5/29/2017,SDN,NISSA,P,13330,19830,34330,75,75,961031,0545P,F,ALL,ALL,2013,0,98
2518774193,NY,PAS,6/16/2017,SUBN,NISSA,P,38690,55960,67600,101,101,957606,0430A,F,ALL,ALL,1996,0,40
2518785092,VA,PAS,6/30/2017,SDN,HONDA,P,61690,30140,30190,101,101,961293,0521A,F,ALL,ALL,0,0,40
2499895563,NY,PAS,6/22/2017,VAN,FORD,P,50020,50750,59720,43,0,73,7757P,F,ALL,ALL,2014,0,46
2523149566,PA,PAS,6/29/2017,VAN,HONDA,S,36710,15910,11710,30,0,624965,0949A,F,0900A,1030A,0,0,21
2526816168,NY,PAS,6/24/2017,SDN,INFIN,S,51090,24690,24740,105,0,620510,0310A,F,0300A,ALL,2006,0,21
2518790281,NY,PAS,7/7/2017,SUBN,NISSA,P,38690,56590,29690,101,101,951544,1255P,F,ALL,ALL,2013,0,14
2526810545,NY,PAS,6/16/2017,SUBN,NISSA,P,70930,56430,39730,75,75,950361,0753A,O,ALL,ALL,2014,0,98
2483228681,NY,PAS,6/29/2017,SDN,HONDA,P,52120,27180,27300,46,46,956859,0830P,F,ALL,ALL,2011,0,40
2515962180,NY,PAS,6/19/2017,SDN,CHRYS,X,25645,32625,32625,19,977,589219,1012A,F,1000A,1130A,0,0,21
2513709216,NJ,PAS,6/24/2017,SUBN,,P,33490,56610,64220,100,100,939580,0700P,F,ALL,ALL,0,0,98
2527427512,NY,PAS,6/18/2017,SDN,VOLKS,P,34930,14730,14780,61,61,923670,0658A,F,ALL,ALL,2009,0,40
2474156175,NY,PAS,7/11/2017,SUBN,BUICK,X,17830,32600,83630,60,985,100366,0113A,F,ALL,ALL,2017,0,98
2511519201,NY,PAS,7/11/2017,SUBN,FORD,P,70930,30430,48430,75,75,955215,0915A,F,ALL,ALL,2015,0,98
2518777212,NY,PAS,6/14/2017,SUBN,CHRYS,P,60085,29940,50303,101,101,931488,1145A,F,1130A,1300P,2002,0,21
2514691529,NY,PAS,6/23/2017,G,HONDA,P,0,40404,40404,73,139,948194,0102P,F,ALL,ALL,2003,0,98
2527487673,AR,PAS,6/15/2017,SDN,MERCU,P,14030,36380,23330,63,63,959260,0740A,F,ALL,ALL,0,0,40
2518777011,NY,PAS,6/11/2017,SDN,HYUND,P,37390,35780,36890,101,101,949065,0250P,F,ALL,ALL,2007,0,20
2515726643,NY,PAS,6/13/2017,SDN,FORD,P,60810,23790,22870,105,105,915643,1040A,F,ALL,ALL,2014,0,19
2525127781,NY,PAS,7/2/2017,SDN,HONDA,P,55960,12550,12550,45,45,950297,0818P,,ALL,ALL,2007,0,63
2515713180,FL,PAS,6/27/2017,SUBN,HONDA,P,28890,19290,19540,102,102,948634,1245P,F,ALL,ALL,0,0,46
2511344922,NY,PAS,6/28/2017,SUBN,NISSA,P,13940,10590,10690,108,108,950011,0310A,F,ALL,ALL,2014,0,98
2516936852,NY,PAS,6/28/2017,SDN,FORD,P,34190,55450,57290,100,100,955995,0655A,F,ALL,ALL,1999,0,98
2513764756,NY,PAS,6/22/2017,SUBN,MERCU,P,0,40404,40404,113,113,956511,0340P,F,ALL,ALL,2010,0,46
2511439271,NY,PAS,6/14/2017,SUBN,NISSA,P,79730,41330,69230,79,79,955776,0934A,F,ALL,ALL,2016,0,98
2523769489,NY,PAS,7/6/2017,SDN,TOYOT,S,78730,54000,95030,90,0,0,0340A,O,ALL,ALL,2013,0,40
2524440179,NJ,PAS,6/23/2017,SDN,,P,45430,42730,13430,78,504,332045,0732A,F,ALL,ALL,0,0,40
2515725134,NY,PAS,6/9/2017,SUBN,KIA,P,55590,27094,27096,105,105,936289,0830A,F,ALL,ALL,2014,0,20
2527428230,NY,PAS,6/20/2017,SDN,INFIN,P,28830,14580,14630,61,61,934115,0140A,F,ALL,ALL,2016,0,40
2499894511,NY,PAS,6/30/2017,SUBN,VOLKS,X,50750,60570,46340,43,0,39,0934A,F,ALL,ALL,2014,0,20
2527167988,NY,PAS,6/26/2017,SDN,TOYOT,P,14550,15650,41500,122,122,953350,0541P,F,ALL,ALL,2003,0,98
2517787580,NY,PAS,7/2/2017,SUBN,ACURA,P,0,0,0,43,43,952266,1115P,,ALL,ALL,1999,0,46
2524545206,NC,PAS,6/27/2017,TRAC,FRE,P,19290,40404,40404,102,401,927689,0820A,F,ALL,ALL,0,0,14
2484965029,NY,PAS,6/20/2017,SUBN,JEEP,X,13430,17575,17580,60,985,100359,1140A,O,1130,0100P,2017,0,21
2516267644,NY,PAS,6/28/2017,SDN,CADIL,P,39250,34205,52000,122,122,951007,1100P,F,ALL,ALL,2014,0,98
2524656703,NY,PAS,6/27/2017,,HONDA,P,58335,34880,67730,60,60,958903,0514A,F,ALL,ALL,2017,0,98
2514757437,NY,PAS,6/22/2017,SUBN,SATUR,P,19430,97570,10010,25,0,956503,0233P,F,ALL,ALL,2003,0,98
2523398426,NY,OMT,6/11/2017,TAXI,TOYOT,P,17450,10210,10110,13,13,954127,0336P,F,ALL,ALL,2016,0,14
2515146924,NY,PAS,7/8/2017,SDN,NISSA,P,13430,13630,55930,75,75,955146,0954A,F,ALL,ALL,2003,0,98
2499889690,NY,PAS,7/9/2017,SDN,INFIN,P,70520,66520,50770,43,0,37,0047A,F,ALL,ALL,2005,0,46
2510881204,NY,PAS,7/4/2017,SDN,CHRYS,P,71750,10920,48820,41,41,955313,0525P,O,ALL,ALL,2005,0,19
2510322840,NY,PAS,7/18/2017,SUBN,HONDA,S,20940,40404,40404,101,0,534917,0808A,O,0800A,0830A,2015,0,21
2527484969,NY,PAS,6/13/2017,P-U,FORD,P,36930,14180,14230,63,63,938490,1043A,F,ALL,ALL,2004,0,40
2510549037,NY,PAS,7/15/2017,SDN,ACURA,K,0,0,0,122,5,160324,1050P,,ALL,ALL,2007,0,63
2526821681,NY,PAS,6/21/2017,SDN,HONDA,S,31690,35290,65140,110,0,583261,1140A,F,1130A,0100P,2004,0,21
2517278534,NY,PAS,6/26/2017,P-U,FORD,P,41070,40404,40404,122,122,954720,0235P,O,ALL,ALL,2015,0,20
2497185068,NY,PAS,6/22/2017,SDN,BMW,X,31740,13113,31710,13,839,111168,1025P,O,1000P,0700A,2013,0,14
2510633299,NY,PAS,7/9/2017,SUBN,CHEVR,P,61490,12050,0,44,2,160196,0209P,,ALL,ALL,2004,0,40
2515752601,NY,PAS,7/15/2017,SUBN,CADIL,P,53890,26890,26940,105,105,928391,0612P,F,ALL,ALL,2004,0,46
2517079035,NY,PAS,6/11/2017,SDN,NISSA,P,66930,52730,39830,75,75,959115,0715P,F,ALL,ALL,2016,0,40
2513290202,NJ,PAS,7/1/2017,SDN,BMW,P,68952,68942,37510,69,69,951201,0951P,O,ALL,ALL,0,0,46
2518763310,NY,PAS,7/4/2017,SDN,NISSA,P,0,0,0,102,102,948736,0200A,,ALL,ALL,0,0,19
2515088466,NY,PAS,6/22/2017,SDN,HONDA,P,30490,37690,23490,34,136,935049,0305A,F,ALL,ALL,2014,0,46
2523854894,NY,PAS,7/8/2017,SUBN,TOYOT,P,7040,12550,12550,47,808,944917,0804A,F,ALL,ALL,2004,0,20
2512160857,PA,PAS,6/26/2017,SUBN,NISSA,P,69230,85330,83330,79,803,962723,0723P,F,ALL,ALL,0,0,46
2527552049,NY,PAS,6/12/2017,SDN,JEEP,P,0,40404,40404,42,42,956726,945,F,ALL,ALL,2018,0,40
2512928941,NY,PAS,7/2/2017,,FORD,P,69530,67047,69630,71,71,955802,0930A,O,ALL,ALL,2011,0,46
2526816582,NY,PAS,7/11/2017,SDN,HONDA,S,25070,18140,18290,103,0,580054,1155A,F,1130A,0100P,2005,0,21
2518789214,NY,PAS,6/26/2017,SUBN,NISSA,P,30190,36290,61690,101,101,951544,0601A,F,ALL,ALL,2001,0,46
2527112513,NJ,PAS,6/24/2017,SDN,BMW,S,0,0,0,62,0,686282,0744A,F,0730A,0800A,0,0,21
2491976124,NY,PAS,6/25/2017,SDN,ME/BE,P,52120,67820,29520,44,44,948804,0505P,O,ALL,ALL,2006,0,46
2515719791,NY,OMS,6/11/2017,SDN,TOYOT,P,20690,63290,26850,105,105,949124,1205A,F,ALL,ALL,2016,0,40
2510602851,NY,PAS,7/4/2017,SDN,FORD,K,0,70068,0,123,5,160645,0553P,,ALL,ALL,2010,0,20
2515964591,NY,PAS,6/30/2017,SUBN,JEEP,X,25645,13113,32625,19,977,947077,0246P,F,ALL,ALL,2013,0,20
2523767523,NY,PAS,7/5/2017,SUBN,SUBAR,S,16080,30630,51900,62,0,103159,1225P,F,1130A,0100P,1996,0,21
2526816709,NY,PAS,6/28/2017,SDN,AUDI,S,51090,16290,16290,102,0,668016,0838A,O,0830A,0900A,2009,0,21
2513719155,NY,PAS,7/17/2017,SDN,LEXUS,P,63290,67396,22190,105,105,952783,1010P,F,ALL,ALL,2001,0,46
2511226111,NY,PAS,6/30/2017,P-U,CHEVR,P,0,0,0,108,108,951042,0230A,,ALL,ALL,2006,0,98
2514031679,NY,PAS,6/18/2017,SDN,DODGE,P,17790,24590,24690,103,103,961789,0145A,F,ALL,ALL,2016,0,98
2512131047,NY,PAS,6/14/2017,SDN,INFIN,P,0,0,0,73,824,955907,0625P,,ALL,ALL,2009,0,19
2510589820,PA,PAS,6/13/2017,SDN,SMART,K,0,40404,40404,122,5,160098,1029P,,ALL,ALL,0,0,63
2515335472,NY,PAS,5/23/2017,SDN,,F,35380,38930,14280,70,156,920554,1139A,F,ALL,ALL,2001,0,40
2511511784,NY,PAS,7/6/2017,SUBN,ME/BE,P,86630,31830,19230,77,77,950630,0935A,F,ALL,ALL,2016,0,46
2513733322,NY,PAS,7/6/2017,SUBN,NISSA,P,0,40404,40404,107,107,962898,0200P,F,ALL,ALL,2015,0,98
2514021364,NY,PAS,7/18/2017,SUBN,HYUN,P,53790,21340,21390,106,106,925605,0356P,F,ALL,ALL,2014,0,46
2515724810,NY,PAS,6/14/2017,SDN,HONDA,P,44690,35780,60810,105,105,931865,0818A,O,ALL,ALL,2016,0,19
2512549898,NY,PAS,5/26/2017,SDN,NISSA,P,39730,48330,56230,75,75,950892,0830A,O,ALL,ALL,2017,0,98
2525329353,NY,PAS,6/18/2017,SDN,TOYOT,K,55363,62250,62250,110,3,160972,1005P,,ALL,ALL,2015,0,63
2497682630,NY,PAS,6/30/2017,SDN,,P,24440,18040,18140,103,103,956144,0432P,F,ALL,ALL,1995,0,98
2469263920,NY,PAS,6/10/2017,SUBN,CHRYS,P,31540,36290,52890,100,100,937503,0140A,O,ALL,ALL,2015,0,14
2523317078,NY,PAS,6/4/2017,SUBN,FORD,P,42730,39930,70630,75,75,955572,1120A,F,ALL,ALL,2002,0,14
2527430161,NY,PAS,6/18/2017,SDN,ME/BE,P,39350,33460,35830,65,61,948414,1048A,F,ALL,ALL,2015,0,46
2512997506,NY,PAS,7/11/2017,SUBN,LINCO,S,54550,70092,22270,122,0,916636,0853A,F,0800A,1100A,2007,0,21
2517015855,NY,PAS,6/25/2017,SDN,TOYOT,P,30140,36290,61690,101,101,929969,1035A,,ALL,ALL,2003,0,14
2514685103,NY,PAS,6/28/2017,SUBN,HONDA,P,13200,23295,39725,122,122,937140,0540P,O,ALL,ALL,2014,0,20
2518778240,NY,PAS,6/29/2017,SDN,NISSA,P,67150,45095,61700,101,101,961326,0830A,O,ALL,ALL,2015,2,40
2496775327,NY,PAS,7/9/2017,SDN,HYUND,P,16140,8590,8790,115,115,909327,0307A,F,ALL,ALL,2017,0,40
2526828608,NY,PAS,7/12/2017,SUBN,HYUMD,S,44690,20890,65335,113,0,588810,0940A,F,0930A,1100A,2006,0,21
2510634164,NY,PAS,6/15/2017,SDN,VOLVO,K,22420,19020,67320,42,2,161495,1013A,O,0930A,1100A,2001,0,21
2497186469,NY,PAS,6/20/2017,SUBN,ACURA,X,12310,17310,10555,13,839,111104,1113A,O,1100A,0200P,2013,0,21
2524444790,NY,PAS,6/30/2017,SUBN,NISSA,P,76630,40404,40404,75,504,332045,0928A,F,0900A,1030A,2001,0,21
2469261007,NY,PAS,7/8/2017,SUBN,CHEVR,P,34040,60790,57290,100,100,946327,0544A,F,ALL,ALL,2001,0,20
2514761580,NY,PAS,6/10/2017,SUBN,JEEP,P,19250,25390,27790,23,805,954140,0836P,O,ALL,ALL,2017,0,46
2513839805,99,PAS,6/25/2017,SDN,HYUND,P,58890,35780,52790,100,107,960410,1100A,F,ALL,ALL,2012,0,98
2523638498,NY,OMS,7/7/2017,SUBN,FORD,S,35020,26580,26610,44,0,0,1150A,F,1130A,0100P,2017,0,21
2513716415,NY,PAS,7/3/2017,SDN,HONDA,P,37515,41030,14080,69,69,927809,0918A,F,0830A,1000A,2010,0,21
2527429284,NY,PAS,6/16/2017,SDN,ME/BE,P,28830,14680,45730,61,61,931202,0425P,F,ALL,ALL,2016,0,19
2510314905,NY,PAS,6/22/2017,SUBN,CHRYS,S,63290,20570,20630,105,0,535068,0838A,F,0830A,1000A,2012,0,21
2510604036,NY,PAS,7/5/2017,SDN,BMW,K,36500,0,0,122,5,160098,1026P,,ALL,ALL,2016,0,63
2515721438,NY,PAS,6/27/2017,SUBN,CHRYS,P,27090,21290,45890,105,105,598774,1035P,F,ALL,ALL,2013,0,98
2512122416,NY,PAS,6/25/2017,SUBN,JEEP,P,85330,69230,63030,79,803,958473,1121P,F,ALL,ALL,2014,4,40
2523640616,NY,PAS,6/30/2017,SDN,MITSU,S,72620,47520,57720,49,0,103199,0912A,F,0830A,1000A,2004,0,21
2510600830,NY,PAS,7/2/2017,SDN,TOYOT,K,36500,46850,0,122,5,160324,1032P,,ALL,ALL,2016,0,63
2499895228,NY,PAS,6/30/2017,SUBN,NISSA,X,55120,66320,23800,43,0,91,0954A,F,ALL,ALL,2014,0,14
2513839598,NY,PAS,6/14/2017,SUBN,ROVER,P,17090,37790,58890,107,107,921479,0120A,O,ALL,ALL,2010,0,40
2497186275,NY,PAS,6/23/2017,P-U,FORD,X,12310,17310,10555,13,839,111135,0528A,F,1000P,0700A,2016,0,14
2513841532,NY,PAS,6/25/2017,A,NISSA,P,15390,25600,25690,107,107,935783,0840A,F,ALL,ALL,2015,0,98
2515885151,NY,PAS,6/27/2017,SDN,INFIN,P,0,40404,40404,122,968,1309,1115P,F,ALL,ALL,2015,0,40
2513837838,NY,PAS,6/18/2017,SUBN,HYUND,P,0,0,0,107,107,959819,0548A,F,ALL,ALL,2014,0,20
2525126800,NY,PAS,6/22/2017,SDN,HONDA,P,23530,63410,38120,45,45,933942,0400A,F,ALL,ALL,2013,0,40
2497682009,NY,PAS,6/10/2017,SDN,ME/BE,P,24290,18040,51090,103,103,953023,1240P,F,ALL,ALL,2009,0,14
2516936827,NY,PAS,7/15/2017,SUBN,NISSA,P,57290,34390,34440,100,100,955995,0150A,F,ALL,ALL,2015,0,20
2510604161,NY,PAS,7/4/2017,SUBN,HYUND,K,0,0,0,122,5,160098,1227A,,ALL,ALL,2003,0,63
2524910688,NY,PAS,6/27/2017,SDN,TOYOT,P,0,40404,40404,46,46,962389,0940P,F,ALL,ALL,0,0,46
2497186597,NY,PAS,6/16/2017,SUBN,MITSU,X,10010,17310,17330,13,839,111104,1123A,F,ALL,ALL,2016,0,20
2511972623,NY,PAS,7/18/2017,SDN,ME/BE,S,40890,6175,6185,101,0,534917,1009A,F,0930A,1100A,2010,0,21
2499894467,NY,PAS,6/18/2017,SUBN,HONDA,P,73970,78490,23800,43,0,113,0934A,F,ALL,ALL,1999,0,14
2524380134,NY,PAS,7/3/2017,VAN,FORD,X,72930,85330,83330,79,0,702761,0814A,O,ALL,ALL,2016,0,20
2513002751,NY,PAS,6/21/2017,SDN,MAZDA,S,15180,5280,5430,78,0,668046,0930A,F,0900A,1030A,0,0,21
2527617661,NY,PAS,6/24/2017,SDN,HYUND,P,68820,15620,27990,47,47,939912,0948A,F,ALL,ALL,2011,0,98
2511971515,NY,PAS,7/11/2017,SDN,NISSA,S,33510,39673,35290,100,0,921445,1136A,O,1130A,0100P,2011,0,21
2523770913,PA,PAS,7/3/2017,SUBN,CHEVR,S,0,0,0,94,0,548242,1225A,,1200A,0300A,0,0,21
2514767182,NY,PAS,6/22/2017,SUBN,FORD,P,0,0,0,805,805,961300,0424P,F,ALL,ALL,0,0,46
2524441418,NY,PAS,7/10/2017,SDN,BMW,P,51090,24290,55590,103,883,346406,0300P,F,1000A,0400P,2017,0,20
2527443501,TX,PAS,7/1/2017,SDN,HYUND,P,28830,22250,22280,60,60,960651,1248P,F,ALL,ALL,0,0,98
2524967878,NJ,PAS,7/10/2017,SDN,MAZDA,P,0,40404,40404,49,49,959034,1241A,F,ALL,ALL,0,0,20
2523770907,NY,PAS,7/3/2017,SUBN,HONDA,S,0,0,0,94,0,548242,1219A,,1200A,0300A,2008,0,21
2523002991,NY,PAS,6/23/2017,SDN,MERCU,P,26230,36630,12130,67,67,949535,0259P,F,ALL,ALL,0,0,19
2527677705,NY,PAS,6/25/2017,SUBN,,P,70720,12550,27540,52,52,959816,0140A,O,ALL,ALL,2012,0,46
2510322567,NY,COM,6/23/2017,P-U,FORD,S,25090,23185,23200,105,0,627454,0130A,F,1200A,0300A,2011,0,21
2499655254,NY,PAS,7/10/2017,SDN,HONDA,P,34870,10810,10910,18,18,953215,0127P,F,ALL,ALL,1995,0,20
2510875751,NY,PAS,7/3/2017,SUBN,CHEVR,P,12120,42020,68720,41,41,0,0808A,F,ALL,ALL,1999,0,20
2524902483,NY,PAS,6/11/2017,SUBN,TOYOT,P,55960,12550,12550,45,163,950027,0816P,O,ALL,ALL,2016,0,63
2493805497,NY,PAS,6/9/2017,SDN,HONDA,P,45430,52730,39830,0,75,955343,0035A,F,ALL,ALL,2017,0,40
2513606530,NY,PAS,6/28/2017,SDN,HONDA,P,30090,49390,57090,101,101,956632,1047P,F,ALL,ALL,2009,0,98
2510547516,NY,PAS,7/12/2017,SUBN,GMC,P,0,46850,0,122,5,160098,1236A,,ALL,ALL,2017,0,63
2515725731,NY,PAS,6/14/2017,SUBN,LEXUS,P,55590,26940,26990,105,105,952171,0528P,F,ALL,ALL,2012,0,19
2513839112,NY,PAS,6/17/2017,SDN,TOYOT,P,13990,25440,25550,107,107,961143,0140A,F,ALL,ALL,2015,0,40
2524267273,PA,PAS,6/23/2017,,,P,0,0,0,10,10,959836,0216A,F,ALL,ALL,0,0,40
2495820004,NY,PAS,6/28/2017,SUBN,MERCU,H,36470,24695,24690,32,976,100929,1006A,O,ALL,ALL,2004,0,14
2511225398,NY,PAS,7/13/2017,SUBN,BMW,P,9090,47990,10690,108,108,936403,0940A,F,ALL,ALL,2013,0,98
2513710840,NY,PAS,7/4/2017,SUBN,NISSA,P,32240,63155,28465,100,100,943891,0120P,O,ALL,ALL,2016,0,40
2525249509,NY,PAS,6/29/2017,SUBN,ACURA,P,36470,10610,10810,32,32,941136,1158A,F,1130A,0100P,2014,0,21
2516869772,NY,PAS,6/22/2017,VAN,DODGE,P,52390,27480,15390,107,107,935292,0451A,,ALL,ALL,1998,0,98
2515963161,NY,PAS,6/24/2017,SDN,TOYOT,X,25645,40404,40404,19,977,569012,0216P,F,ALL,ALL,0,0,20
2510677667,NY,OMT,6/13/2017,EIJI,TOYOT,K,0,409,0,10,1,160610,0639P,,ALL,ALL,0,0,20
2526815887,NY,PAS,7/11/2017,SUBN,NISSA,S,17790,24290,55590,103,0,686996,0812A,O,0800A,0830A,2014,0,21
2515964578,PA,PAS,6/30/2017,SDN,HYUND,X,25645,13113,32625,10,977,947077,0154P,F,ALL,ALL,0,0,20
2479036157,NY,PAS,6/29/2017,SDN,FORD,X,36420,26640,50120,44,0,0,1132A,F,0700A,0700P,2013,0,46
2513676764,NY,PAS,6/11/2017,SDN,AUDI,P,33390,62200,60790,100,100,957607,0600P,F,ALL,ALL,2006,0,14
2527623969,NY,PAS,6/25/2017,,HYUND,P,14820,10420,55520,49,49,959695,0158P,F,ALL,ALL,2019,0,46
2513861707,NY,PAS,6/16/2017,SUBN,ROVER,P,0,0,0,107,107,953496,0155P,,ALL,ALL,2008,0,14
2526816338,NY,OMS,7/10/2017,SDN,NISSA,S,51090,25270,25340,103,0,517533,0308A,F,0300A,0600A,2016,0,21
2526830398,NY,PAS,7/3/2017,SDN,ACURA,S,51090,25340,25390,103,0,517533,0306A,F,0300A,0600A,2003,0,21
2513407649,NY,PAS,6/9/2017,SUBN,FORD,P,20300,22255,29900,120,120,960199,1045P,F,ALL,ALL,1999,0,40
2526830453,NY,PAS,7/7/2017,SUBN,LEXUS,S,60810,50690,23040,113,0,517533,1248A,F,1200A,0300A,2004,0,21
2517066942,NJ,PAS,6/30/2017,SDN,CA,P,45095,67150,40610,101,101,954973,0325A,O,ALL,ALL,0,0,20
2527484775,NY,PAS,6/14/2017,SDN,TOYOT,P,37470,40404,40404,63,63,938490,0142P,F,ALL,ALL,2013,0,98
2516506134,NY,PAS,7/14/2017,SDN,MINI,S,0,0,0,94,0,611162,1152A,O,1130A,0100P,2011,0,21
2524764103,NY,PAS,5/27/2017,SUBN,FORD,P,65330,52730,39830,71,75,960759,0150A,F,ALL,ALL,0,0,46
2515107497,NY,PAS,6/23/2017,SUBN,DODGE,P,9520,26940,29620,48,778,947019,0900A,F,ALL,ALL,2009,0,46
2527434486,NY,PAS,6/11/2017,SDN,ME/BE,P,14630,35080,35130,0,61,948280,1042A,F,ALL,ALL,2015,0,46
2517042299,NY,PAS,7/9/2017,SUBN,TOYOT,P,0,0,0,100,100,961086,1200A,O,ALL,ALL,2004,4,40
2527471896,NY,PAS,7/9/2017,SUBN,ME/BE,P,14230,37474,37480,63,63,960457,0655A,O,ALL,ALL,2013,0,40
2527175803,NY,PAS,6/16/2017,SDN,VOLKS,P,70364,55565,16883,123,123,953327,0830A,F,ALL,ALL,2006,0,98
2510449968,NY,PAS,6/11/2017,SDN,HONDA,K,0,0,0,25,1,160347,1215P,O,ALL,ALL,2016,0,20
2518786961,NY,PAS,6/19/2017,SDN,HONDA,P,59200,30140,30190,101,101,942150,0625P,F,ALL,ALL,2009,0,98
2512126562,NY,PAS,7/2/2017,SDN,HONDA,P,44930,23230,31950,90,803,952878,0250P,F,ALL,ALL,2011,0,19
2479197374,PA,PAS,7/2/2017,,HYUND,P,0,0,0,33,1,160450,0830P,F,ALL,ALL,0,0,63
2517671293,NJ,PAS,6/10/2017,SUBN,HONDA,P,15920,76950,0,45,163,950654,0923P,O,ALL,ALL,0,0,19
2491976148,NY,PAS,6/25/2017,SDN,VOLKS,P,52120,67820,29520,44,44,948804,0509P,O,ALL,ALL,2003,0,46
2510322841,NY,PAS,7/18/2017,SUBN,CHEVR,S,20940,40404,40404,101,0,534917,0813A,O,0800A,0830A,2016,0,21
2522943111,NY,PAS,6/22/2017,SDN,VOLKS,P,91780,83630,20030,60,60,961748,1120A,,ALL,ALL,2013,0,14
2524792951,NY,PAS,6/23/2017,SDN,HONDA,P,10590,20190,20490,110,110,958403,1045A,F,ALL,ALL,2013,0,98
